"Eastern Date Hour","Zone Name","DAM Forecast Load","GMT Start Hour"
"2023/05/08 17:00:00","MHK VL","527","21"
"2023/05/08 17:00:00","MILLWD","266","21"
"2023/05/08 17:00:00","N.Y.C.","5790","21"
"2023/05/08 17:00:00","NORTH","621","21"
"2023/05/08 17:00:00","WEST","1524","21"
"2023/05/08 18:00:00","CAPITL","1194","22"
"2023/05/08 18:00:00","CENTRL","1548","22"
"2023/05/08 18:00:00","DUNWOD","598","22"
"2023/05/08 18:00:00","GENESE","957","22"
"2023/05/08 18:00:00","HUD VL","955","22"
"2023/05/08 18:00:00","LONGIL","2104","22"
"2023/05/08 18:00:00","MHK VL","612","22"
"2023/05/08 18:00:00","MILLWD","280","22"
"2023/05/08 18:00:00","N.Y.C.","5609","22"
"2023/05/08 18:00:00","NORTH","631","22"
"2023/05/08 18:00:00","WEST","1543","22"
"2023/05/08 19:00:00","CAPITL","1256","23"
"2023/05/08 19:00:00","CENTRL","1618","23"
"2023/05/08 19:00:00","DUNWOD","606","23"
"2023/05/08 19:00:00","GENESE","1008","23"
"2023/05/08 19:00:00","HUD VL","1008","23"
"2023/05/08 19:00:00","LONGIL","2165","23"
"2023/05/08 19:00:00","MHK VL","693","23"
"2023/05/08 19:00:00","MILLWD","287","23"
"2023/05/08 19:00:00","N.Y.C.","5511","23"
"2023/05/08 19:00:00","NORTH","638","23"
"2023/05/08 19:00:00","WEST","1559","23"
"2023/05/08 20:00:00","CAPITL","1281","0"
"2023/05/08 20:00:00","CENTRL","1646","0"
"2023/05/08 20:00:00","DUNWOD","612","0"
"2023/05/08 20:00:00","GENESE","1035","0"
"2023/05/08 20:00:00","HUD VL","1041","0"
"2023/05/08 20:00:00","LONGIL","2212","0"
"2023/05/08 20:00:00","MHK VL","734","0"
"2023/05/08 20:00:00","MILLWD","293","0"
"2023/05/08 20:00:00","N.Y.C.","5422","0"
"2023/05/08 20:00:00","NORTH","641","0"
"2023/05/08 20:00:00","WEST","1584","0"
"2023/05/08 21:00:00","CAPITL","1223","1"
"2023/05/08 21:00:00","CENTRL","1593","1"
"2023/05/08 21:00:00","DUNWOD","588","1"
"2023/05/08 21:00:00","GENESE","1007","1"
"2023/05/08 21:00:00","HUD VL","999","1"
"2023/05/08 21:00:00","LONGIL","2096","1"
"2023/05/08 21:00:00","MHK VL","704","1"
"2023/05/08 21:00:00","MILLWD","279","1"
"2023/05/08 21:00:00","N.Y.C.","5220","1"
"2023/05/08 21:00:00","NORTH","631","1"
"2023/05/08 21:00:00","WEST","1567","1"
"2023/05/08 22:00:00","CAPITL","1131","2"
"2023/05/08 22:00:00","CENTRL","1491","2"
"2023/05/08 22:00:00","DUNWOD","545","2"
"2023/05/08 22:00:00","GENESE","931","2"
"2023/05/08 22:00:00","HUD VL","921","2"
"2023/05/08 22:00:00","LONGIL","1918","2"
"2023/05/08 22:00:00","MHK VL","646","2"
"2023/05/08 22:00:00","MILLWD","252","2"
"2023/05/08 22:00:00","N.Y.C.","4905","2"
"2023/05/08 22:00:00","NORTH","614","2"
"2023/05/08 22:00:00","WEST","1485","2"
"2023/05/08 23:00:00","CAPITL","1053","3"
"2023/05/08 23:00:00","CENTRL","1404","3"
"2023/05/08 23:00:00","DUNWOD","497","3"
"2023/05/08 23:00:00","GENESE","868","3"
"2023/05/08 23:00:00","HUD VL","843","3"
"2023/05/08 23:00:00","LONGIL","1741","3"
"2023/05/08 23:00:00","MHK VL","596","3"
"2023/05/08 23:00:00","MILLWD","221","3"
"2023/05/08 23:00:00","N.Y.C.","4555","3"
"2023/05/08 23:00:00","NORTH","595","3"
"2023/05/08 23:00:00","WEST","1404","3"
"2023/05/09 00:00:00","CAPITL","960","4"
"2023/05/09 00:00:00","CENTRL","1343","4"
"2023/05/09 00:00:00","DUNWOD","459","4"
"2023/05/09 00:00:00","GENESE","830","4"
"2023/05/09 00:00:00","HUD VL","786","4"
"2023/05/09 00:00:00","LONGIL","1610","4"
"2023/05/09 00:00:00","MHK VL","570","4"
"2023/05/09 00:00:00","MILLWD","202","4"
"2023/05/09 00:00:00","N.Y.C.","4238","4"
"2023/05/09 00:00:00","NORTH","573","4"
"2023/05/09 00:00:00","WEST","1346","4"
"2023/05/09 01:00:00","CAPITL","935","5"
"2023/05/09 01:00:00","CENTRL","1317","5"
"2023/05/09 01:00:00","DUNWOD","436","5"
"2023/05/09 01:00:00","GENESE","808","5"
"2023/05/09 01:00:00","HUD VL","752","5"
"2023/05/09 01:00:00","LONGIL","1542","5"
"2023/05/09 01:00:00","MHK VL","553","5"
"2023/05/09 01:00:00","MILLWD","198","5"
"2023/05/09 01:00:00","N.Y.C.","4018","5"
"2023/05/09 01:00:00","NORTH","572","5"
"2023/05/09 01:00:00","WEST","1312","5"
"2023/05/09 02:00:00","CAPITL","922","6"
"2023/05/09 02:00:00","CENTRL","1298","6"
"2023/05/09 02:00:00","DUNWOD","423","6"
"2023/05/09 02:00:00","GENESE","796","6"
"2023/05/09 02:00:00","HUD VL","736","6"
"2023/05/09 02:00:00","LONGIL","1494","6"
"2023/05/09 02:00:00","MHK VL","549","6"
"2023/05/09 02:00:00","MILLWD","195","6"
"2023/05/09 02:00:00","N.Y.C.","3881","6"
"2023/05/09 02:00:00","NORTH","572","6"
"2023/05/09 02:00:00","WEST","1295","6"
"2023/05/09 03:00:00","CAPITL","924","7"
"2023/05/09 03:00:00","CENTRL","1299","7"
"2023/05/09 03:00:00","DUNWOD","417","7"
"2023/05/09 03:00:00","GENESE","794","7"
"2023/05/09 03:00:00","HUD VL","730","7"
"2023/05/09 03:00:00","LONGIL","1477","7"
"2023/05/09 03:00:00","MHK VL","552","7"
"2023/05/09 03:00:00","MILLWD","194","7"
"2023/05/09 03:00:00","N.Y.C.","3821","7"
"2023/05/09 03:00:00","NORTH","577","7"
"2023/05/09 03:00:00","WEST","1289","7"
"2023/05/09 04:00:00","CAPITL","949","8"
"2023/05/09 04:00:00","CENTRL","1326","8"
"2023/05/09 04:00:00","DUNWOD","420","8"
"2023/05/09 04:00:00","GENESE","814","8"
"2023/05/09 04:00:00","HUD VL","744","8"
"2023/05/09 04:00:00","LONGIL","1508","8"
"2023/05/09 04:00:00","MHK VL","575","8"
"2023/05/09 04:00:00","MILLWD","198","8"
"2023/05/09 04:00:00","N.Y.C.","3855","8"
"2023/05/09 04:00:00","NORTH","582","8"
"2023/05/09 04:00:00","WEST","1309","8"
"2023/05/09 05:00:00","CAPITL","1013","9"
"2023/05/09 05:00:00","CENTRL","1405","9"
"2023/05/09 05:00:00","DUNWOD","447","9"
"2023/05/09 05:00:00","GENESE","865","9"
"2023/05/09 05:00:00","HUD VL","788","9"
"2023/05/09 05:00:00","LONGIL","1593","9"
"2023/05/09 05:00:00","MHK VL","626","9"
"2023/05/09 05:00:00","MILLWD","213","9"
"2023/05/09 05:00:00","N.Y.C.","4054","9"
"2023/05/09 05:00:00","NORTH","596","9"
"2023/05/09 05:00:00","WEST","1378","9"
"2023/05/09 06:00:00","CAPITL","1113","10"
"2023/05/09 06:00:00","CENTRL","1543","10"
"2023/05/09 06:00:00","DUNWOD","496","10"
"2023/05/09 06:00:00","GENESE","937","10"
"2023/05/09 06:00:00","HUD VL","851","10"
"2023/05/09 06:00:00","LONGIL","1725","10"
"2023/05/09 06:00:00","MHK VL","690","10"
"2023/05/09 06:00:00","MILLWD","242","10"
"2023/05/09 06:00:00","N.Y.C.","4498","10"
"2023/05/09 06:00:00","NORTH","620","10"
"2023/05/09 06:00:00","WEST","1467","10"
"2023/05/09 07:00:00","CAPITL","1136","11"
"2023/05/09 07:00:00","CENTRL","1593","11"
"2023/05/09 07:00:00","DUNWOD","542","11"
"2023/05/09 07:00:00","GENESE","966","11"
"2023/05/09 07:00:00","HUD VL","885","11"
"2023/05/09 07:00:00","LONGIL","1842","11"
"2023/05/09 07:00:00","MHK VL","671","11"
"2023/05/09 07:00:00","MILLWD","258","11"
"2023/05/09 07:00:00","N.Y.C.","4959","11"
"2023/05/09 07:00:00","NORTH","630","11"
"2023/05/09 07:00:00","WEST","1553","11"
"2023/05/09 08:00:00","CAPITL","1078","12"
"2023/05/09 08:00:00","CENTRL","1549","12"
"2023/05/09 08:00:00","DUNWOD","559","12"
"2023/05/09 08:00:00","GENESE","950","12"
"2023/05/09 08:00:00","HUD VL","879","12"
"2023/05/09 08:00:00","LONGIL","1899","12"
"2023/05/09 08:00:00","MHK VL","613","12"
"2023/05/09 08:00:00","MILLWD","261","12"
"2023/05/09 08:00:00","N.Y.C.","5236","12"
"2023/05/09 08:00:00","NORTH","622","12"
"2023/05/09 08:00:00","WEST","1598","12"
"2023/05/09 09:00:00","CAPITL","1023","13"
"2023/05/09 09:00:00","CENTRL","1481","13"
"2023/05/09 09:00:00","DUNWOD","567","13"
"2023/05/09 09:00:00","GENESE","921","13"
"2023/05/09 09:00:00","HUD VL","857","13"
"2023/05/09 09:00:00","LONGIL","1906","13"
"2023/05/09 09:00:00","MHK VL","572","13"
"2023/05/09 09:00:00","MILLWD","259","13"
"2023/05/09 09:00:00","N.Y.C.","5375","13"
"2023/05/09 09:00:00","NORTH","608","13"
"2023/05/09 09:00:00","WEST","1593","13"
"2023/05/09 10:00:00","CAPITL","988","14"
"2023/05/09 10:00:00","CENTRL","1452","14"
"2023/05/09 10:00:00","DUNWOD","573","14"
"2023/05/09 10:00:00","GENESE","905","14"
"2023/05/09 10:00:00","HUD VL","853","14"
"2023/05/09 10:00:00","LONGIL","1928","14"
"2023/05/09 10:00:00","MHK VL","542","14"
"2023/05/09 10:00:00","MILLWD","253","14"
"2023/05/09 10:00:00","N.Y.C.","5432","14"
"2023/05/09 10:00:00","NORTH","601","14"
"2023/05/09 10:00:00","WEST","1590","14"
"2023/05/09 11:00:00","CAPITL","976","15"
"2023/05/09 11:00:00","CENTRL","1445","15"
"2023/05/09 11:00:00","DUNWOD","572","15"
"2023/05/09 11:00:00","GENESE","888","15"
"2023/05/09 11:00:00","HUD VL","832","15"
"2023/05/09 11:00:00","LONGIL","1940","15"
"2023/05/09 11:00:00","MHK VL","519","15"
"2023/05/09 11:00:00","MILLWD","252","15"
"2023/05/09 11:00:00","N.Y.C.","5483","15"
"2023/05/09 11:00:00","NORTH","599","15"
"2023/05/09 11:00:00","WEST","1584","15"
"2023/05/09 12:00:00","CAPITL","954","16"
"2023/05/09 12:00:00","CENTRL","1422","16"
"2023/05/09 12:00:00","DUNWOD","566","16"
"2023/05/09 12:00:00","GENESE","882","16"
"2023/05/09 12:00:00","HUD VL","809","16"
"2023/05/09 12:00:00","LONGIL","1959","16"
"2023/05/09 12:00:00","MHK VL","498","16"
"2023/05/09 12:00:00","MILLWD","250","16"
"2023/05/09 12:00:00","N.Y.C.","5490","16"
"2023/05/09 12:00:00","NORTH","598","16"
"2023/05/09 12:00:00","WEST","1560","16"
"2023/05/09 13:00:00","CAPITL","939","17"
"2023/05/09 13:00:00","CENTRL","1416","17"
"2023/05/09 13:00:00","DUNWOD","569","17"
"2023/05/09 13:00:00","GENESE","879","17"
"2023/05/09 13:00:00","HUD VL","792","17"
"2023/05/09 13:00:00","LONGIL","1968","17"
"2023/05/09 13:00:00","MHK VL","489","17"
"2023/05/09 13:00:00","MILLWD","251","17"
"2023/05/09 13:00:00","N.Y.C.","5497","17"
"2023/05/09 13:00:00","NORTH","595","17"
"2023/05/09 13:00:00","WEST","1558","17"
"2023/05/09 14:00:00","CAPITL","915","18"
"2023/05/09 14:00:00","CENTRL","1383","18"
"2023/05/09 14:00:00","DUNWOD","565","18"
"2023/05/09 14:00:00","GENESE","858","18"
"2023/05/09 14:00:00","HUD VL","792","18"
"2023/05/09 14:00:00","LONGIL","1939","18"
"2023/05/09 14:00:00","MHK VL","468","18"
"2023/05/09 14:00:00","MILLWD","245","18"
"2023/05/09 14:00:00","N.Y.C.","5477","18"
"2023/05/09 14:00:00","NORTH","590","18"
"2023/05/09 14:00:00","WEST","1527","18"
"2023/05/09 15:00:00","CAPITL","925","19"
"2023/05/09 15:00:00","CENTRL","1349","19"
"2023/05/09 15:00:00","DUNWOD","570","19"
"2023/05/09 15:00:00","GENESE","830","19"
"2023/05/09 15:00:00","HUD VL","820","19"
"2023/05/09 15:00:00","LONGIL","1973","19"
"2023/05/09 15:00:00","MHK VL","457","19"
"2023/05/09 15:00:00","MILLWD","250","19"
"2023/05/09 15:00:00","N.Y.C.","5469","19"
"2023/05/09 15:00:00","NORTH","592","19"
"2023/05/09 15:00:00","WEST","1486","19"
"2023/05/09 16:00:00","CAPITL","986","20"
"2023/05/09 16:00:00","CENTRL","1376","20"
"2023/05/09 16:00:00","DUNWOD","568","20"
"2023/05/09 16:00:00","GENESE","825","20"
"2023/05/09 16:00:00","HUD VL","862","20"
"2023/05/09 16:00:00","LONGIL","2033","20"
"2023/05/09 16:00:00","MHK VL","472","20"
"2023/05/09 16:00:00","MILLWD","249","20"
"2023/05/09 16:00:00","N.Y.C.","5490","20"
"2023/05/09 16:00:00","NORTH","603","20"
"2023/05/09 16:00:00","WEST","1466","20"
"2023/05/09 17:00:00","CAPITL","1071","21"
"2023/05/09 17:00:00","CENTRL","1428","21"
"2023/05/09 17:00:00","DUNWOD","574","21"
"2023/05/09 17:00:00","GENESE","850","21"
"2023/05/09 17:00:00","HUD VL","892","21"
"2023/05/09 17:00:00","LONGIL","2061","21"
"2023/05/09 17:00:00","MHK VL","513","21"
"2023/05/09 17:00:00","MILLWD","257","21"
"2023/05/09 17:00:00","N.Y.C.","5461","21"
"2023/05/09 17:00:00","NORTH","621","21"
"2023/05/09 17:00:00","WEST","1462","21"
"2023/05/09 18:00:00","CAPITL","1149","22"
"2023/05/09 18:00:00","CENTRL","1510","22"
"2023/05/09 18:00:00","DUNWOD","582","22"
"2023/05/09 18:00:00","GENESE","908","22"
"2023/05/09 18:00:00","HUD VL","942","22"
"2023/05/09 18:00:00","LONGIL","2123","22"
"2023/05/09 18:00:00","MHK VL","594","22"
"2023/05/09 18:00:00","MILLWD","270","22"
"2023/05/09 18:00:00","N.Y.C.","5369","22"
"2023/05/09 18:00:00","NORTH","637","22"
"2023/05/09 18:00:00","WEST","1490","22"
"2023/05/09 19:00:00","CAPITL","1202","23"
"2023/05/09 19:00:00","CENTRL","1575","23"
"2023/05/09 19:00:00","DUNWOD","583","23"
"2023/05/09 19:00:00","GENESE","968","23"
"2023/05/09 19:00:00","HUD VL","984","23"
"2023/05/09 19:00:00","LONGIL","2147","23"
"2023/05/09 19:00:00","MHK VL","673","23"
"2023/05/09 19:00:00","MILLWD","275","23"
"2023/05/09 19:00:00","N.Y.C.","5257","23"
"2023/05/09 19:00:00","NORTH","644","23"
"2023/05/09 19:00:00","WEST","1521","23"
"2023/05/09 20:00:00","CAPITL","1240","0"
"2023/05/09 20:00:00","CENTRL","1623","0"
"2023/05/09 20:00:00","DUNWOD","593","0"
"2023/05/09 20:00:00","GENESE","1009","0"
"2023/05/09 20:00:00","HUD VL","1025","0"
"2023/05/09 20:00:00","LONGIL","2202","0"
"2023/05/09 20:00:00","MHK VL","723","0"
"2023/05/09 20:00:00","MILLWD","283","0"
"2023/05/09 20:00:00","N.Y.C.","5248","0"
"2023/05/09 20:00:00","NORTH","648","0"
"2023/05/09 20:00:00","WEST","1560","0"
"2023/05/09 21:00:00","CAPITL","1189","1"
"2023/05/09 21:00:00","CENTRL","1580","1"
"2023/05/09 21:00:00","DUNWOD","573","1"
"2023/05/09 21:00:00","GENESE","990","1"
"2023/05/09 21:00:00","HUD VL","985","1"
"2023/05/09 21:00:00","LONGIL","2093","1"
"2023/05/09 21:00:00","MHK VL","698","1"
"2023/05/09 21:00:00","MILLWD","271","1"
"2023/05/09 21:00:00","N.Y.C.","5088","1"
"2023/05/09 21:00:00","NORTH","637","1"
"2023/05/09 21:00:00","WEST","1547","1"
"2023/05/09 22:00:00","CAPITL","1094","2"
"2023/05/09 22:00:00","CENTRL","1485","2"
"2023/05/09 22:00:00","DUNWOD","531","2"
"2023/05/09 22:00:00","GENESE","922","2"
"2023/05/09 22:00:00","HUD VL","905","2"
"2023/05/09 22:00:00","LONGIL","1908","2"
"2023/05/09 22:00:00","MHK VL","643","2"
"2023/05/09 22:00:00","MILLWD","245","2"
"2023/05/09 22:00:00","N.Y.C.","4785","2"
"2023/05/09 22:00:00","NORTH","616","2"
"2023/05/09 22:00:00","WEST","1470","2"
"2023/05/09 23:00:00","CAPITL","1015","3"
"2023/05/09 23:00:00","CENTRL","1402","3"
"2023/05/09 23:00:00","DUNWOD","486","3"
"2023/05/09 23:00:00","GENESE","866","3"
"2023/05/09 23:00:00","HUD VL","827","3"
"2023/05/09 23:00:00","LONGIL","1723","3"
"2023/05/09 23:00:00","MHK VL","595","3"
"2023/05/09 23:00:00","MILLWD","216","3"
"2023/05/09 23:00:00","N.Y.C.","4441","3"
"2023/05/09 23:00:00","NORTH","598","3"
"2023/05/09 23:00:00","WEST","1396","3"
"2023/05/10 00:00:00","CAPITL","939","4"
"2023/05/10 00:00:00","CENTRL","1331","4"
"2023/05/10 00:00:00","DUNWOD","464","4"
"2023/05/10 00:00:00","GENESE","830","4"
"2023/05/10 00:00:00","HUD VL","774","4"
"2023/05/10 00:00:00","LONGIL","1586","4"
"2023/05/10 00:00:00","MHK VL","562","4"
"2023/05/10 00:00:00","MILLWD","195","4"
"2023/05/10 00:00:00","N.Y.C.","4173","4"
"2023/05/10 00:00:00","NORTH","578","4"
"2023/05/10 00:00:00","WEST","1342","4"
"2023/05/10 01:00:00","CAPITL","916","5"
"2023/05/10 01:00:00","CENTRL","1304","5"
"2023/05/10 01:00:00","DUNWOD","444","5"
"2023/05/10 01:00:00","GENESE","810","5"
"2023/05/10 01:00:00","HUD VL","743","5"
"2023/05/10 01:00:00","LONGIL","1514","5"
"2023/05/10 01:00:00","MHK VL","545","5"
"2023/05/10 01:00:00","MILLWD","192","5"
"2023/05/10 01:00:00","N.Y.C.","3946","5"
"2023/05/10 01:00:00","NORTH","575","5"
"2023/05/10 01:00:00","WEST","1316","5"
"2023/05/10 02:00:00","CAPITL","901","6"
"2023/05/10 02:00:00","CENTRL","1286","6"
"2023/05/10 02:00:00","DUNWOD","429","6"
"2023/05/10 02:00:00","GENESE","800","6"
"2023/05/10 02:00:00","HUD VL","729","6"
"2023/05/10 02:00:00","LONGIL","1474","6"
"2023/05/10 02:00:00","MHK VL","541","6"
"2023/05/10 02:00:00","MILLWD","187","6"
"2023/05/10 02:00:00","N.Y.C.","3824","6"
"2023/05/10 02:00:00","NORTH","574","6"
"2023/05/10 02:00:00","WEST","1301","6"
"2023/05/10 03:00:00","CAPITL","905","7"
"2023/05/10 03:00:00","CENTRL","1287","7"
"2023/05/10 03:00:00","DUNWOD","421","7"
"2023/05/10 03:00:00","GENESE","801","7"
"2023/05/10 03:00:00","HUD VL","725","7"
"2023/05/10 03:00:00","LONGIL","1459","7"
"2023/05/10 03:00:00","MHK VL","546","7"
"2023/05/10 03:00:00","MILLWD","185","7"
"2023/05/10 03:00:00","N.Y.C.","3770","7"
"2023/05/10 03:00:00","NORTH","576","7"
"2023/05/10 03:00:00","WEST","1298","7"
"2023/05/10 04:00:00","CAPITL","932","8"
"2023/05/10 04:00:00","CENTRL","1317","8"
"2023/05/10 04:00:00","DUNWOD","424","8"
"2023/05/10 04:00:00","GENESE","824","8"
"2023/05/10 04:00:00","HUD VL","739","8"
"2023/05/10 04:00:00","LONGIL","1491","8"
"2023/05/10 04:00:00","MHK VL","570","8"
"2023/05/10 04:00:00","MILLWD","189","8"
"2023/05/10 04:00:00","N.Y.C.","3793","8"
"2023/05/10 04:00:00","NORTH","583","8"
"2023/05/10 04:00:00","WEST","1321","8"
"2023/05/10 05:00:00","CAPITL","994","9"
"2023/05/10 05:00:00","CENTRL","1417","9"
"2023/05/10 05:00:00","DUNWOD","451","9"
"2023/05/10 05:00:00","GENESE","885","9"
"2023/05/10 05:00:00","HUD VL","776","9"
"2023/05/10 05:00:00","LONGIL","1570","9"
"2023/05/10 05:00:00","MHK VL","627","9"
"2023/05/10 05:00:00","MILLWD","203","9"
"2023/05/10 05:00:00","N.Y.C.","3983","9"
"2023/05/10 05:00:00","NORTH","597","9"
"2023/05/10 05:00:00","WEST","1390","9"
"2023/05/10 06:00:00","CAPITL","1090","10"
"2023/05/10 06:00:00","CENTRL","1541","10"
"2023/05/10 06:00:00","DUNWOD","498","10"
"2023/05/10 06:00:00","GENESE","948","10"
"2023/05/10 06:00:00","HUD VL","827","10"
"2023/05/10 06:00:00","LONGIL","1666","10"
"2023/05/10 06:00:00","MHK VL","686","10"
"2023/05/10 06:00:00","MILLWD","232","10"
"2023/05/10 06:00:00","N.Y.C.","4419","10"
"2023/05/10 06:00:00","NORTH","619","10"
"2023/05/10 06:00:00","WEST","1456","10"
"2023/05/10 07:00:00","CAPITL","1099","11"
"2023/05/10 07:00:00","CENTRL","1539","11"
"2023/05/10 07:00:00","DUNWOD","541","11"
"2023/05/10 07:00:00","GENESE","952","11"
"2023/05/10 07:00:00","HUD VL","826","11"
"2023/05/10 07:00:00","LONGIL","1695","11"
"2023/05/10 07:00:00","MHK VL","638","11"
"2023/05/10 07:00:00","MILLWD","245","11"
"2023/05/10 07:00:00","N.Y.C.","4877","11"
"2023/05/10 07:00:00","NORTH","628","11"
"2023/05/10 07:00:00","WEST","1494","11"
"2023/05/10 08:00:00","CAPITL","1014","12"
"2023/05/10 08:00:00","CENTRL","1431","12"
"2023/05/10 08:00:00","DUNWOD","549","12"
"2023/05/10 08:00:00","GENESE","904","12"
"2023/05/10 08:00:00","HUD VL","759","12"
"2023/05/10 08:00:00","LONGIL","1666","12"
"2023/05/10 08:00:00","MHK VL","553","12"
"2023/05/10 08:00:00","MILLWD","240","12"
"2023/05/10 08:00:00","N.Y.C.","5154","12"
"2023/05/10 08:00:00","NORTH","616","12"
"2023/05/10 08:00:00","WEST","1488","12"
"2023/05/10 09:00:00","CAPITL","924","13"
"2023/05/10 09:00:00","CENTRL","1325","13"
"2023/05/10 09:00:00","DUNWOD","548","13"
"2023/05/10 09:00:00","GENESE","854","13"
"2023/05/10 09:00:00","HUD VL","678","13"
"2023/05/10 09:00:00","LONGIL","1569","13"
"2023/05/10 09:00:00","MHK VL","501","13"
"2023/05/10 09:00:00","MILLWD","229","13"
"2023/05/10 09:00:00","N.Y.C.","5280","13"
"2023/05/10 09:00:00","NORTH","601","13"
"2023/05/10 09:00:00","WEST","1467","13"
"2023/05/10 10:00:00","CAPITL","876","14"
"2023/05/10 10:00:00","CENTRL","1284","14"
"2023/05/10 10:00:00","DUNWOD","545","14"
"2023/05/10 10:00:00","GENESE","829","14"
"2023/05/10 10:00:00","HUD VL","631","14"
"2023/05/10 10:00:00","LONGIL","1528","14"
"2023/05/10 10:00:00","MHK VL","470","14"
"2023/05/10 10:00:00","MILLWD","217","14"
"2023/05/10 10:00:00","N.Y.C.","5316","14"
"2023/05/10 10:00:00","NORTH","596","14"
"2023/05/10 10:00:00","WEST","1463","14"
"2023/05/10 11:00:00","CAPITL","864","15"
"2023/05/10 11:00:00","CENTRL","1275","15"
"2023/05/10 11:00:00","DUNWOD","539","15"
"2023/05/10 11:00:00","GENESE","818","15"
"2023/05/10 11:00:00","HUD VL","614","15"
"2023/05/10 11:00:00","LONGIL","1523","15"
"2023/05/10 11:00:00","MHK VL","449","15"
"2023/05/10 11:00:00","MILLWD","209","15"
"2023/05/10 11:00:00","N.Y.C.","5366","15"
"2023/05/10 11:00:00","NORTH","598","15"
"2023/05/10 11:00:00","WEST","1463","15"
"2023/05/10 12:00:00","CAPITL","853","16"
"2023/05/10 12:00:00","CENTRL","1262","16"
"2023/05/10 12:00:00","DUNWOD","537","16"
"2023/05/10 12:00:00","GENESE","822","16"
"2023/05/10 12:00:00","HUD VL","604","16"
"2023/05/10 12:00:00","LONGIL","1499","16"
"2023/05/10 12:00:00","MHK VL","435","16"
"2023/05/10 12:00:00","MILLWD","208","16"
"2023/05/10 12:00:00","N.Y.C.","5392","16"
"2023/05/10 12:00:00","NORTH","597","16"
"2023/05/10 12:00:00","WEST","1451","16"
"2023/05/10 13:00:00","CAPITL","866","17"
"2023/05/10 13:00:00","CENTRL","1268","17"
"2023/05/10 13:00:00","DUNWOD","546","17"
"2023/05/10 13:00:00","GENESE","827","17"
"2023/05/10 13:00:00","HUD VL","603","17"
"2023/05/10 13:00:00","LONGIL","1500","17"
"2023/05/10 13:00:00","MHK VL","438","17"
"2023/05/10 13:00:00","MILLWD","208","17"
"2023/05/10 13:00:00","N.Y.C.","5417","17"
"2023/05/10 13:00:00","NORTH","596","17"
"2023/05/10 13:00:00","WEST","1474","17"
"2023/05/10 14:00:00","CAPITL","881","18"
"2023/05/10 14:00:00","CENTRL","1247","18"
"2023/05/10 14:00:00","DUNWOD","550","18"
"2023/05/10 14:00:00","GENESE","822","18"
"2023/05/10 14:00:00","HUD VL","614","18"
"2023/05/10 14:00:00","LONGIL","1513","18"
"2023/05/10 14:00:00","MHK VL","424","18"
"2023/05/10 14:00:00","MILLWD","207","18"
"2023/05/10 14:00:00","N.Y.C.","5425","18"
"2023/05/10 14:00:00","NORTH","590","18"
"2023/05/10 14:00:00","WEST","1479","18"
"2023/05/10 15:00:00","CAPITL","907","19"
"2023/05/10 15:00:00","CENTRL","1232","19"
"2023/05/10 15:00:00","DUNWOD","564","19"
"2023/05/10 15:00:00","GENESE","821","19"
"2023/05/10 15:00:00","HUD VL","654","19"
"2023/05/10 15:00:00","LONGIL","1635","19"
"2023/05/10 15:00:00","MHK VL","420","19"
"2023/05/10 15:00:00","MILLWD","217","19"
"2023/05/10 15:00:00","N.Y.C.","5476","19"
"2023/05/10 15:00:00","NORTH","589","19"
"2023/05/10 15:00:00","WEST","1462","19"
"2023/05/10 16:00:00","CAPITL","962","20"
"2023/05/10 16:00:00","CENTRL","1276","20"
"2023/05/10 16:00:00","DUNWOD","578","20"
"2023/05/10 16:00:00","GENESE","830","20"
"2023/05/10 16:00:00","HUD VL","750","20"
"2023/05/10 16:00:00","LONGIL","1764","20"
"2023/05/10 16:00:00","MHK VL","441","20"
"2023/05/10 16:00:00","MILLWD","225","20"
"2023/05/10 16:00:00","N.Y.C.","5564","20"
"2023/05/10 16:00:00","NORTH","600","20"
"2023/05/10 16:00:00","WEST","1460","20"
"2023/05/10 17:00:00","CAPITL","1048","21"
"2023/05/10 17:00:00","CENTRL","1366","21"
"2023/05/10 17:00:00","DUNWOD","598","21"
"2023/05/10 17:00:00","GENESE","868","21"
"2023/05/10 17:00:00","HUD VL","841","21"
"2023/05/10 17:00:00","LONGIL","1914","21"
"2023/05/10 17:00:00","MHK VL","492","21"
"2023/05/10 17:00:00","MILLWD","244","21"
"2023/05/10 17:00:00","N.Y.C.","5572","21"
"2023/05/10 17:00:00","NORTH","616","21"
"2023/05/10 17:00:00","WEST","1456","21"
"2023/05/10 18:00:00","CAPITL","1149","22"
"2023/05/10 18:00:00","CENTRL","1491","22"
"2023/05/10 18:00:00","DUNWOD","605","22"
"2023/05/10 18:00:00","GENESE","934","22"
"2023/05/10 18:00:00","HUD VL","933","22"
"2023/05/10 18:00:00","LONGIL","2044","22"
"2023/05/10 18:00:00","MHK VL","589","22"
"2023/05/10 18:00:00","MILLWD","261","22"
"2023/05/10 18:00:00","N.Y.C.","5441","22"
"2023/05/10 18:00:00","NORTH","630","22"
"2023/05/10 18:00:00","WEST","1485","22"
"2023/05/10 19:00:00","CAPITL","1206","23"
"2023/05/10 19:00:00","CENTRL","1565","23"
"2023/05/10 19:00:00","DUNWOD","605","23"
"2023/05/10 19:00:00","GENESE","990","23"
"2023/05/10 19:00:00","HUD VL","995","23"
"2023/05/10 19:00:00","LONGIL","2122","23"
"2023/05/10 19:00:00","MHK VL","673","23"
